,iteration,loss,train_time,params,status
275,276,-0.9011788461153271,31.586113691329956,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 9.55678704626859, 'gpu_id': 0, 'learning_rate': 0.03582843629024469, 'max_delta_step': 12.0, 'max_depth': 10, 'min_child_weight': 4.0, 'n_estimators': 1400, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.325721805917681, 'reg_lambda': 0.17577924533273173, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
276,277,-0.9014266663871138,5.808173894882202,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 8.448427063478984, 'gpu_id': 0, 'learning_rate': 0.06519863692314966, 'max_delta_step': 16.0, 'max_depth': 12, 'min_child_weight': 6.0, 'n_estimators': 200, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.4847847404689547, 'reg_lambda': 0.9603247560445201, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
277,278,-0.8941028282484321,14.772571802139282,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 3.759110833821409, 'gpu_id': 0, 'learning_rate': 0.0907256491011292, 'max_delta_step': 14.0, 'max_depth': 10, 'min_child_weight': 4.0, 'n_estimators': 500, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.45869587087973407, 'reg_lambda': 0.20519870542216165, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
278,279,-0.8986917832179502,22.243974924087524,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 9.219316742814772, 'gpu_id': 0, 'learning_rate': 0.019069720322412245, 'max_delta_step': 12.0, 'max_depth': 10, 'min_child_weight': 2.0, 'n_estimators': 800, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.2296504099311581, 'reg_lambda': 0.25254828515332295, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
279,280,-0.8990179893789289,18.095893144607544,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 8.097031002798754, 'gpu_id': 0, 'learning_rate': 0.04224312896169189, 'max_delta_step': 14.0, 'max_depth': 12, 'min_child_weight': 6.0, 'n_estimators': 700, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.2714022111618571, 'reg_lambda': 0.0024780365705633633, 'subsample': 0.6000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
280,281,-0.8962231388253606,52.22137761116028,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 0.338453322479225, 'gpu_id': 0, 'learning_rate': 0.01304996569163728, 'max_delta_step': 16.0, 'max_depth': 8, 'min_child_weight': 4.0, 'n_estimators': 400, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.25299124162787073, 'reg_lambda': 0.12309600382680602, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
281,282,-0.8981234641935959,10.336577892303467,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 9.078197915749982, 'gpu_id': 0, 'learning_rate': 0.02336863589100842, 'max_delta_step': 12.0, 'max_depth': 12, 'min_child_weight': 8.0, 'n_estimators': 300, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.37353433786602025, 'reg_lambda': 0.1468163419821943, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
282,283,-0.8993528085339907,6.204876184463501,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 9.429124597231693, 'gpu_id': 0, 'learning_rate': 0.05060040534953676, 'max_delta_step': 14.0, 'max_depth': 8, 'min_child_weight': 2.0, 'n_estimators': 200, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.28938479357593094, 'reg_lambda': 0.05168219968688173, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
283,284,-0.9018783172287834,14.990331649780273,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 9.70080388425251, 'gpu_id': 0, 'learning_rate': 0.0315263609679327, 'max_delta_step': 14.0, 'max_depth': 4, 'min_child_weight': 6.0, 'n_estimators': 600, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.3392263277397803, 'reg_lambda': 0.09112900662741391, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
284,285,-0.9008897066791114,22.18692660331726,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 9.973623437328069, 'gpu_id': 0, 'learning_rate': 0.06133556462964677, 'max_delta_step': 16.0, 'max_depth': 10, 'min_child_weight': 2.0, 'n_estimators': 900, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.398883386737525, 'reg_lambda': 0.16364948356855075, 'subsample': 0.6000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
285,286,-0.8908227271567027,70.88726615905762,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 8.916854072197088, 'gpu_id': 0, 'learning_rate': 0.00018345427058558028, 'max_delta_step': 12.0, 'max_depth': 12, 'min_child_weight': 4.0, 'n_estimators': 1200, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.7482244623154943, 'reg_lambda': 0.2433376527747496, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
286,287,-0.9015180521971167,24.06991982460022,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 8.225769290547145, 'gpu_id': 0, 'learning_rate': 0.0273018415488386, 'max_delta_step': 16.0, 'max_depth': 8, 'min_child_weight': 8.0, 'n_estimators': 1000, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.1857208957080546, 'reg_lambda': 0.1937563366417174, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
287,288,-0.8993179412475772,12.700382471084595,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 8.691499059090063, 'gpu_id': 0, 'learning_rate': 0.07954193357055986, 'max_delta_step': 10.0, 'max_depth': 6, 'min_child_weight': 6.0, 'n_estimators': 500, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.36220764056253074, 'reg_lambda': 0.27689797338375377, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
288,289,-0.8990366273561989,23.05549430847168,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 9.599593089134741, 'gpu_id': 0, 'learning_rate': 0.014888419710186482, 'max_delta_step': 14.0, 'max_depth': 10, 'min_child_weight': 6.0, 'n_estimators': 800, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.23243842191460123, 'reg_lambda': 0.022382184002187278, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
289,290,-0.8972882814970208,17.1317880153656,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 9.267684927404375, 'gpu_id': 0, 'learning_rate': 0.04578565131905209, 'max_delta_step': 12.0, 'max_depth': 12, 'min_child_weight': 4.0, 'n_estimators': 700, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.31997288131116597, 'reg_lambda': 0.30366409699540076, 'subsample': 0.6000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
290,291,-0.8995315771228976,19.315062284469604,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 9.978844751722566, 'gpu_id': 0, 'learning_rate': 0.020238561534990367, 'max_delta_step': 16.0, 'max_depth': 14, 'min_child_weight': 2.0, 'n_estimators': 600, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.5324487506709586, 'reg_lambda': 0.10692556048165387, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
291,292,-0.901415117154808,23.092268228530884,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 8.510170262312036, 'gpu_id': 0, 'learning_rate': 0.038627481818167754, 'max_delta_step': 14.0, 'max_depth': 10, 'min_child_weight': 4.0, 'n_estimators': 900, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.16056756734717348, 'reg_lambda': 0.21610688733231587, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
292,293,-0.8992376967787511,33.41708970069885,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 9.823863152999106, 'gpu_id': 0, 'learning_rate': 0.01666576032637092, 'max_delta_step': 10.0, 'max_depth': 12, 'min_child_weight': 6.0, 'n_estimators': 1300, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.25868622550533577, 'reg_lambda': 0.1385747844644049, 'subsample': 0.6000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
293,294,-0.8991155158569476,9.35569953918457,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.7000000000000001, 'eval_metric': 'auc', 'gamma': 9.389266236902808, 'gpu_id': 0, 'learning_rate': 0.08905163860809688, 'max_delta_step': 12.0, 'max_depth': 14, 'min_child_weight': 2.0, 'n_estimators': 300, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.20231528176113525, 'reg_lambda': 0.3219168752977065, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
294,295,-0.899978364674225,10.995721817016602,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 7.654902592218688, 'gpu_id': 0, 'learning_rate': 0.05723027210556414, 'max_delta_step': 18.0, 'max_depth': 12, 'min_child_weight': 4.0, 'n_estimators': 400, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.2826208936201776, 'reg_lambda': 0.0015934941035401218, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
295,296,-0.8999257539740118,29.907795667648315,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 9.063747207698107, 'gpu_id': 0, 'learning_rate': 0.024388016024037954, 'max_delta_step': 16.0, 'max_depth': 16, 'min_child_weight': 4.0, 'n_estimators': 800, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.13330943958807107, 'reg_lambda': 0.8398186275386164, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
296,297,-0.9005328956837573,26.784806728363037,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 8.356509794315766, 'gpu_id': 0, 'learning_rate': 0.00523902758117974, 'max_delta_step': 14.0, 'max_depth': 8, 'min_child_weight': 8.0, 'n_estimators': 700, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.42050685643754865, 'reg_lambda': 0.17111093286289147, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
297,298,-0.8910317138505338,29.72279381752014,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 2.73741485495316, 'gpu_id': 0, 'learning_rate': 0.0697396177268589, 'max_delta_step': 12.0, 'max_depth': 10, 'min_child_weight': 6.0, 'n_estimators': 1100, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.5076255890139837, 'reg_lambda': 0.06915605331532557, 'subsample': 0.6000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
298,299,-0.8946490503542358,16.793668508529663,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gamma': 9.994610431639256, 'gpu_id': 0, 'learning_rate': 0.028188017432178435, 'max_delta_step': 8.0, 'max_depth': 6, 'min_child_weight': 4.0, 'n_estimators': 600, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.22402257501572365, 'reg_lambda': 0.23851810020767358, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
299,300,-0.8987174939753895,13.828158617019653,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 8.800212981556667, 'gpu_id': 0, 'learning_rate': 0.033835308527235174, 'max_delta_step': 14.0, 'max_depth': 10, 'min_child_weight': 2.0, 'n_estimators': 500, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.30405035375510703, 'reg_lambda': 0.2678251240392848, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
300,301,-0.8983486317967468,11.557157278060913,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 9.560409532252113, 'gpu_id': 0, 'learning_rate': 0.009492904095508427, 'max_delta_step': 10.0, 'max_depth': 12, 'min_child_weight': 8.0, 'n_estimators': 300, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.43835498283809404, 'reg_lambda': 0.8897988784157032, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
301,302,-0.8995986760513739,8.91389536857605,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.7000000000000001, 'eval_metric': 'auc', 'gamma': 9.793576148806173, 'gpu_id': 0, 'learning_rate': 0.006511794801842521, 'max_delta_step': 16.0, 'max_depth': 14, 'min_child_weight': 6.0, 'n_estimators': 200, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.39480842536591576, 'reg_lambda': 0.19795437480506467, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
302,303,-0.8996617708665594,41.46018433570862,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 9.224176269571666, 'gpu_id': 0, 'learning_rate': 0.011539863541279324, 'max_delta_step': 12.0, 'max_depth': 14, 'min_child_weight': 4.0, 'n_estimators': 1300, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.3437912691818824, 'reg_lambda': 0.04463535373813757, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
303,304,-0.9002522749978177,309.4786968231201,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 3.1461530801715583, 'gpu_id': 0, 'learning_rate': 0.0009845752506253643, 'max_delta_step': 14.0, 'max_depth': 20, 'min_child_weight': 2.0, 'n_estimators': 1100, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.47033670593421356, 'reg_lambda': 0.10305171899709095, 'subsample': 0.6000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
304,305,-0.8973477379039045,25.476280450820923,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 5.263675960577599, 'gpu_id': 0, 'learning_rate': 0.05392496268677904, 'max_delta_step': 16.0, 'max_depth': 12, 'min_child_weight': 10.0, 'n_estimators': 1000, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.24551233839760472, 'reg_lambda': 0.12600344608800942, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
305,306,-0.8915020346652739,23.856427669525146,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 7.872415774664246, 'gpu_id': 0, 'learning_rate': 0.0005154794938300853, 'max_delta_step': 18.0, 'max_depth': 10, 'min_child_weight': 4.0, 'n_estimators': 400, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.26707660216464535, 'reg_lambda': 0.34919171100914076, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
306,307,-0.8955871722030435,57.224271297454834,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 1.745648496154205, 'gpu_id': 0, 'learning_rate': 0.016356982226078166, 'max_delta_step': 10.0, 'max_depth': 16, 'min_child_weight': 8.0, 'n_estimators': 900, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.1810122435512707, 'reg_lambda': 0.2904904148350287, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
307,308,-0.8987505310312337,18.278843641281128,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 4.806357587606049, 'gpu_id': 0, 'learning_rate': 0.04542281491154129, 'max_delta_step': 14.0, 'max_depth': 14, 'min_child_weight': 6.0, 'n_estimators': 600, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.1996292795750923, 'reg_lambda': 0.15900068002008408, 'subsample': 1.0, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
308,309,-0.8929788264789021,24.74766516685486,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.7000000000000001, 'eval_metric': 'auc', 'gamma': 4.068505649046274, 'gpu_id': 0, 'learning_rate': 0.02116506073710236, 'max_delta_step': 12.0, 'max_depth': 8, 'min_child_weight': 2.0, 'n_estimators': 700, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.16527206112053244, 'reg_lambda': 0.21456427851227156, 'subsample': 0.6000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
309,310,-0.9045849667041654,5.529017448425293,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 8.898277311509094, 'gpu_id': 0, 'learning_rate': 0.09605252049520206, 'max_delta_step': 16.0, 'max_depth': 12, 'min_child_weight': 4.0, 'n_estimators': 200, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.3175390379390185, 'reg_lambda': 0.023888858367307336, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
310,311,-0.8998452716793365,6.357787609100342,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 7.143740892899672, 'gpu_id': 0, 'learning_rate': 0.08632867664760957, 'max_delta_step': 14.0, 'max_depth': 14, 'min_child_weight': 4.0, 'n_estimators': 200, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.1504921758271299, 'reg_lambda': 0.02084685207609288, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
311,312,-0.894234469975754,5.726412773132324,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 8.144397972573412, 'gpu_id': 0, 'learning_rate': 0.07517755054289037, 'max_delta_step': 16.0, 'max_depth': 12, 'min_child_weight': 2.0, 'n_estimators': 200, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.36955303756278446, 'reg_lambda': 0.0014345543471020183, 'subsample': 0.5, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
312,313,-0.8930732762742608,21.961494207382202,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.7000000000000001, 'eval_metric': 'auc', 'gamma': 2.1651066578891816, 'gpu_id': 0, 'learning_rate': 0.0006019494080154441, 'max_delta_step': 10.0, 'max_depth': 12, 'min_child_weight': 4.0, 'n_estimators': 300, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.300015923212918, 'reg_lambda': 0.05681824066348032, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
313,314,-0.894080473592923,12.290832281112671,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.6000000000000001, 'eval_metric': 'auc', 'gamma': 8.585760299673407, 'gpu_id': 0, 'learning_rate': 0.0008599087247802478, 'max_delta_step': 18.0, 'max_depth': 14, 'min_child_weight': 6.0, 'n_estimators': 200, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.20985688912207978, 'reg_lambda': 0.08133902336349202, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
314,315,-0.8998128696562046,8.036843538284302,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 9.006907080836918, 'gpu_id': 0, 'learning_rate': 0.09673399304947243, 'max_delta_step': 12.0, 'max_depth': 12, 'min_child_weight': 2.0, 'n_estimators': 300, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.24174308226513327, 'reg_lambda': 0.00034171510752041903, 'subsample': 0.6000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
315,316,-0.9001925407241071,6.293190002441406,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 8.761691416177083, 'gpu_id': 0, 'learning_rate': 0.09431069388422142, 'max_delta_step': 14.0, 'max_depth': 14, 'min_child_weight': 4.0, 'n_estimators': 200, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.2718684384897654, 'reg_lambda': 0.030244760014088365, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
316,317,-0.8972246904287701,8.608272314071655,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 7.544527710541773, 'gpu_id': 0, 'learning_rate': 0.06183747581226687, 'max_delta_step': 8.0, 'max_depth': 12, 'min_child_weight': 6.0, 'n_estimators': 300, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.3243362506095986, 'reg_lambda': 0.04903589634105035, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
317,318,-0.8998649874017548,10.904408931732178,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.5, 'eval_metric': 'auc', 'gamma': 8.248355784972867, 'gpu_id': 0, 'learning_rate': 0.07829515625586633, 'max_delta_step': 12.0, 'max_depth': 12, 'min_child_weight': 4.0, 'n_estimators': 400, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.40662590266391296, 'reg_lambda': 0.09319010414169004, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
318,319,-0.8988191727921857,9.031895637512207,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 6.008017636795646, 'gpu_id': 0, 'learning_rate': 0.0994640484847986, 'max_delta_step': 16.0, 'max_depth': 14, 'min_child_weight': 6.0, 'n_estimators': 300, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.1267154871925067, 'reg_lambda': 0.12099476264739968, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
319,320,-0.8934504615269878,11.910503387451172,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.7000000000000001, 'eval_metric': 'auc', 'gamma': 7.771920035814506, 'gpu_id': 0, 'learning_rate': 0.0010705716230060283, 'max_delta_step': 14.0, 'max_depth': 10, 'min_child_weight': 2.0, 'n_estimators': 200, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.3536765416784294, 'reg_lambda': 0.07456492474419552, 'subsample': 0.5, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
320,321,-0.8949460072645231,25.151002883911133,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 7.384509594512819, 'gpu_id': 0, 'learning_rate': 0.0023120372564277903, 'max_delta_step': 18.0, 'max_depth': 16, 'min_child_weight': 4.0, 'n_estimators': 400, 'num_class': 33, 'objective': 'multi:softproba', 'reg_alpha': 0.4505764437511416, 'reg_lambda': 0.029667044877571408, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x00000167EE56A940>}",ok
